symbol	m1_delta	m2_delta	m1_mono	m2_mono	m1_npas	m2_npas	m1_wdi_Spermatocyte	m2_wdi_Spermatocyte	m1_wdi_RoundSpermatid	m2_wdi_RoundSpermatid	m1_wdi_Elongating	m2_wdi_Elongating	mean_delta
1700113H08Rik	0.0059880239520958	0.0209138935787811	False	False	2	2	0.994011976047904	0.9767441860465116	0.9949304562589368	0.9960707269155208	1.0	0.9976580796252928	0.0134509587654385
Glrx3	0.0189313799848308	0.0088241547948118	False	False	3	2	0.970949263502455	0.9911758452051882	0.9866642958748222	0.9984888252604788	0.989880643487286	1.0	0.0138777673898213
Rpl26	0.0121346867540418	0.0161997507523528	False	False	2	2	0.5262498259295363	0.6852454378271325	0.5334489235659586	0.6945358788676761	0.5383845126835781	0.7014451885794853	0.0141672187531973
Adam2	0.0415358264344847	-0.0121531648322007	False	False	3	4	0.9584641735655152	0.9619248543299176	0.9873646209386282	0.9918146329177686	1.0	0.9497716894977168	0.0146913308011419
Mthfsd	-0.0061473237943825	0.0358032143665585	False	False	2	2	0.8728139904610492	0.912472647702407	0.8666666666666667	0.8699551569506726	0.8666666666666667	0.9482758620689656	0.0148279452860879
Tmem232	0.0062761644851889	0.0234604105571847	False	False	3	2	0.9817477876106194	0.9765395894428152	0.9507731958762886	0.9600431965442764	0.9880239520958084	1.0	0.0148682875211868
Fam98a	-0.0139225477956475	0.0437017994858611	False	False	2	2	0.9491077329808328	0.9562982005141388	0.964630225080386	0.9988235294117648	0.9351851851851852	1.0	0.0148896258451068
Desi2	-0.0023767082590612	0.032591782665377	False	False	4	4	0.3660130718954248	0.320675105485232	0.3154180238870792	0.3345579230957629	0.3636363636363636	0.3532668881506091	0.0151075372031579
Drap1	0.0182529335071708	0.0123674911660777	False	False	2	2	0.9817470664928292	0.9876325088339224	0.9665071770334928	0.9926547743966422	1.0	1.0	0.0153102123366242
Gsto2	0.0107779080806388	0.0199554376499695	False	False	3	3	0.9688320209973752	0.9721843003412968	0.9741322855271776	0.9877668308702792	0.979609929078014	0.9921397379912664	0.0153666728653041
Bnip3l	0.025988207032103	0.0047483380816714	False	False	2	3	0.0134854771784232	0.033713200379867	0.0131332082551594	0.0156398104265402	0.0394736842105263	0.0384615384615384	0.0153682725568872
Sod1	0.0081780065590103	0.0226920809981918	False	False	2	2	0.9276018099547512	0.9562841530054644	0.9184782608695652	0.9674237895995218	0.9357798165137616	0.9789762340036564	0.0154350437786011
Pfdn1	0.0042885375494071	0.0265985097903309	False	False	2	2	0.9843478260869564	0.9482758620689656	0.9835716458777	0.9552514792899408	0.9886363636363636	0.9748743718592964	0.015443523669869
Sap18	0.0087490680739594	0.022603609423439	False	False	3	3	0.0114263705225317	0.0096092757306226	0.0051048821236309	0.0062913548107169	0.0201754385964912	0.0322128851540616	0.0156763387486992
BC049762	0.020122621163002	0.0114887632996365	False	False	2	2	0.9622641509433962	0.9803921568627452	0.9845628415300548	0.988770911313116	0.9823867721063982	0.9918809201623816	0.0158056922313192
Stt3b	0.0122886719415253	0.0205695636815557	False	False	2	2	0.9781190019193858	0.9765444334324414	0.975609756097561	0.9849217088729944	0.9904076738609112	0.9971139971139972	0.0164291178115405
Cfap206	0.0157088122605363	0.0174591348925489	False	False	2	2	0.9555555555555556	0.9791395045632334	0.9519230769230768	0.9757425742574256	0.971264367816092	0.9965986394557824	0.0165839735765426
Ndufs5	0.0613899211881804	-0.0271262733949301	False	False	2	2	0.8196673475342865	0.8763326226012793	0.8276315789473684	0.8836565096952909	0.8810572687224669	0.8492063492063492	0.0171318238966251
Smco2	0.0289908137064444	0.00558215520984	False	False	2	2	0.96031399912778	0.9676798768757214	0.978709248170326	0.9828587226983688	0.9893048128342246	0.9732620320855616	0.0172864844581422
Catsper4	0.0	0.0346631785480705	False	False	2	2	1.0	0.9545454545454546	0.9646526921496096	0.9804679945851866	1.0	0.9892086330935252	0.0173315892740352
Cfap46	0.0444657498016397	-0.0095799557848194	False	True	2	2	0.0081658291457286	0.0095799557848194	0.0025510204081632	0.0046772684752104	0.0526315789473684	0.0	0.0174428970084101
Galntl6	-0.0143908043531452	0.0492943490080398	False	False	2	2	0.9165647173966236	0.9065880039331368	0.9239520958083832	0.8793375394321766	0.9021739130434784	0.9558823529411764	0.0174517723274473
Wdr60	0.038745350153647	-0.0038029466685257	False	False	2	4	0.1533842794759825	0.0633842671194114	0.1315068493150684	0.0475049030289823	0.1921296296296296	0.0595813204508856	0.0174712017425606
Higd1a	0.0255683462607084	0.0096460199192192	False	False	3	3	0.4376012965964344	0.4677002583979328	0.4278042959427208	0.4535418583256669	0.4631696428571428	0.4773462783171521	0.0176071830899638
Eif5	0.0132873408014464	0.0221596052500822	False	False	4	4	0.6029976464759073	0.6411966463414634	0.60442098317387	0.6388932723160275	0.6162849872773537	0.6633562515915457	0.0177234730257643
Rabgef1	0.0215975419797675	0.0142816436643733	False	False	2	2	0.0011297307475051	0.0019785189372526	0.0159112825458052	0.023030303030303	0.0227272727272727	0.016260162601626	0.0179395928220704
Akt1s1	-0.0117111650485436	0.0487364620938628	False	False	2	2	0.94375	0.9512635379061372	0.9213483146067416	0.9418181818181818	0.9320388349514565	1.0	0.0185126485226596
Herpud2	0.0110262234152385	0.0261387269094319	False	False	3	3	0.9344827586206896	0.9124087591240876	0.98125	0.9515096065873742	0.945508982035928	0.9385474860335196	0.0185824751623352
Pebp4	0.0209323723211144	0.0168399546652799	False	False	4	5	0.960354791022712	0.9702881917878092	0.9694307549460752	0.9787203656098258	0.9812871633438264	0.9871281464530892	0.0188861634931972
Ift57	0.0262558458313175	0.0116970119451303	False	False	2	2	0.9139150943396226	0.922882427307206	0.960087082728592	0.967688483844242	0.9401709401709402	0.9345794392523364	0.0189764288882239
Ppp4r2	0.3570148362043214	-0.3185185185185185	False	True	2	2	0.2710843373493976	0.3185185185185185	0.6669572798605057	0.0483933410762679	0.628099173553719	0.0	0.0192481588429014
Rplp2	0.052712800519818	-0.0141819832085318	False	False	2	2	0.4151234567901234	0.4743589743589743	0.4361313868613138	0.4237485448195576	0.4678362573099415	0.4601769911504424	0.019265408655643
Anapc11	0.0119777581195501	0.0271666909161453	False	False	2	2	0.0009756097560975	0.0038677918424753	0.1763270286760219	0.1517888155609586	0.0129533678756476	0.0310344827586206	0.0195722245178477
Ing4	0.0156239598871108	0.0235637164840986	False	False	2	2	0.9729800287168776	0.9634210991341228	0.9968680913780398	0.9962329135722744	0.9886039886039886	0.9869848156182212	0.0195938381856047
Ubap2l	0.100932195074085	-0.0609500018102168	False	False	4	4	0.6248062015503875	0.6226783968719452	0.5575757575757575	0.366822429906542	0.7257383966244725	0.5617283950617283	0.0199910966319341
Rnf41	0.0550847457627118	-0.0146929824561403	False	False	2	3	0.0	0.1041666666666666	0.0190597204574332	0.027378507871321	0.0550847457627118	0.0894736842105263	0.0201958816532857
Ube2w	0.0366147712414929	0.00496953838944	False	False	3	4	0.5082730093071355	0.6711057304277642	0.5310344827586206	0.672120830711139	0.5448877805486284	0.6760752688172043	0.0207921548154664
Ddx20	0.0376581823410986	0.0040760869565217	False	False	2	2	0.9480874316939892	0.9959239130434784	0.966579482708515	0.9951706910907576	0.9857456140350878	1.0	0.0208671346488101
Mettl23	-0.0110187351686829	0.052788906009245	False	False	3	3	0.6556728232189973	0.6463636363636364	0.7418096723868954	0.7512886597938144	0.6446540880503144	0.6991525423728814	0.020885085420281
Azi2	0.0094966252444332	0.032957820277705	False	False	3	3	0.7614457831325301	0.8272727272727273	0.779158215010142	0.8409206510681587	0.7709424083769634	0.8602305475504323	0.0212272227610691
Ak6	0.018488555620171	0.0240859023641018	False	False	2	2	0.0465602309697714	0.0477833141689025	0.0474800800078696	0.0499003854246187	0.0650487865899424	0.0718692165330043	0.0212872289921364
Pnpla8	0.0026162585146252	0.0403184713375796	False	False	2	2	0.5885167464114832	0.6496815286624203	0.645124716553288	0.7395437262357415	0.5911330049261084	0.69	0.0214673649261024
Eif4a1	0.0173525946812413	0.0263418554234881	False	False	2	2	0.9771528998242532	0.9640427599611272	0.9716231555051078	0.966824644549763	0.9945054945054944	0.9903846153846154	0.0218472250523647
Dcun1d5	-0.01056892132407	0.054606972164958	False	False	2	2	0.7591069330199764	0.8510534051935326	0.7937254901960784	0.8846066134549601	0.7485380116959064	0.9056603773584906	0.0220190254204439
H2ap	0.0371140721481962	0.0070631123262702	False	False	2	2	0.3529411764705882	0.3609022556390977	0.3563369194437155	0.3987963256255939	0.3900552486187845	0.3679653679653679	0.0220885922372332
Rpl23	0.0666418771637389	-0.021998534194494	False	False	2	2	0.8751763046544428	0.9912967798085291	0.8677551020408163	0.995973829894313	0.9418181818181818	0.9692982456140352	0.0223216714846224
Ndrg3	0.0220430107526882	0.0226666666666666	False	False	2	2	0.9779569892473118	0.9773333333333334	0.9522727272727272	0.9890985324947588	1.0	1.0	0.0223548387096774
Klhl10	0.0056827859587185	0.0393033955508337	False	False	2	2	0.9760765550239234	0.9484978540772532	0.9908310802868228	0.9894579293290818	0.981759340982642	0.9878012496280868	0.0224930907547761
Txnl4a	0.0234537266795331	0.0215657750968184	False	False	4	4	0.3464387464387464	0.0202946900194606	0.4192708333333333	0.08566642737497	0.3698924731182796	0.041860465116279	0.0225097508881757
Prkar1a	0.0262787973447871	0.0191099536681906	False	False	2	2	0.0121827411167512	0.0143348623853211	0.0037262208276132	0.0035207917023503	0.0384615384615384	0.0334448160535117	0.0226943755064889
Rgl1	-0.0295138369483919	0.0753768844221105	False	False	3	3	0.5209424083769634	0.4246231155778894	0.4414893617021276	0.4126984126984127	0.4914285714285714	0.5	0.0229315237368593
Atp5md	-0.0165809495902757	0.0631578947368421	False	False	3	2	0.188821752265861	0.2368421052631578	0.1587982832618025	0.2288770053475936	0.1722408026755852	0.3	0.0232884725732831
Dtnbp1	0.0195023451144363	0.0272174840085287	False	False	3	3	0.94952420355813	0.9578571428571429	0.9373848987108656	0.9552529182879378	0.9690265486725664	0.9850746268656716	0.0233599145614825
Usp44	-0.0146911302057506	0.0615050008877315	True	False	3	2	0.4819897084048027	0.8852459016393442	0.4684410646387832	0.9158496732026143	0.4672985781990521	0.9467509025270758	0.0234069353409904
Bbof1	0.0135980060748579	0.0337870893235489	False	False	3	3	0.845776993925142	0.8625092069727474	0.8357317819963258	0.857443706463632	0.859375	0.8962962962962963	0.0236925476992034
Eif2s2	0.0069253261358524	0.0416491279892675	False	False	3	4	0.4864957264957265	0.4131127767726372	0.4900206469373709	0.4661253280839895	0.4934210526315789	0.4547619047619047	0.02428722706256
Gnpat	0.0232087467276767	0.0260785156391983	False	False	2	2	0.9538904899135446	0.9497523000707714	0.9580838323353292	0.9579037800687286	0.9770992366412212	0.9758308157099698	0.0246436311834375
Rmdn2	0.0361025594131333	0.0140232489614329	False	False	2	2	0.9434571890145396	0.978319783197832	0.9519106912838128	0.934672347332116	0.9795597484276728	0.9923430321592648	0.0250629041872831
Ube2k	0.0270493988243052	0.0232422934247348	False	False	2	3	0.9710144927536232	0.9612903225806452	0.9433710859427048	0.9585205151242888	0.9980638915779284	0.98453261600538	0.02514584612452
Sgms1	0.0126857711725805	0.0383892234670893	False	False	3	3	0.9865853658536584	0.9612676056338028	0.9730473047304732	0.984984984984985	0.999271137026239	0.9996568291008924	0.0255374973198349
Pdia3	0.0464569454724895	0.0056533072662104	False	False	3	2	0.9192573402417962	0.9665689149560116	0.9315276932440656	0.975047258979206	0.9657142857142856	0.9722222222222222	0.02605512636935
Ccdc184	0.1088435374149659	-0.0549905838041431	False	False	2	2	0.0244897959183673	0.0888888888888888	0.0120087336244541	0.0122235157159487	0.1333333333333333	0.0338983050847457	0.0269264768054114
Zbbx	0.0712943071965628	-0.0172221093273724	False	True	2	2	0.6326530612244898	0.9342105263157896	0.6537162162162162	0.9172443674176776	0.7039473684210527	0.916988416988417	0.0270360989345951
Dnajc4	0.0473582474226804	0.0067555118835594	False	False	2	2	0.5463917525773195	0.8879813302217037	0.5513513513513514	0.8802395209580839	0.59375	0.8947368421052632	0.0270568796531199
Pdcd5	0.0496345082932747	0.0048751486325802	False	False	2	2	0.1300345224395857	0.0951248513674197	0.1580470162748643	0.1138377641445126	0.1796690307328605	0.1	0.0272548284629275
Sgf29	0.0238134295713036	0.0321198479577853	False	False	3	3	0.4756944444444444	0.4691358024691358	0.494476525232237	0.4943730817324088	0.499507874015748	0.5012556504269211	0.0279666387645444
Mroh5	0.0170020945269101	0.039647577092511	False	False	2	2	0.0007194244604316	0.0	0.031974921630094	0.0393374741200828	0.0177215189873417	0.039647577092511	0.0283248358097105
Ncaph2	0.0117971459434874	0.0488022795325027	False	False	2	2	0.949741315594974	0.9068627450980392	0.9650837988826816	0.9679230152365678	0.9615384615384616	0.955665024630542	0.030299712737995
Rpl30	0.0202570740791206	0.0412363485280151	False	False	2	3	0.1138211382113821	0.5637019230769231	0.1423149905123339	0.5778739184177998	0.1340782122905028	0.6049382716049383	0.0307467113035679
Pnmal2	-0.0906768041879595	0.1547619047619047	False	False	2	2	0.4225352112676056	0.4166666666666667	0.3185378590078329	0.4202161474888747	0.331858407079646	0.5714285714285714	0.0320425502869725
Rer1	0.0160247063134202	0.0495904558404558	False	False	2	2	0.0075973409306742	0.0081018518518518	0.0093632958801498	0.0167539267015706	0.0236220472440944	0.0576923076923076	0.032807581076938
Gm20661	-0.0096913375373381	0.0777516567699572	False	False	2	2	0.3053435114503817	0.3406156901688182	0.4024960998439937	0.4136163982430454	0.2956521739130435	0.4183673469387755	0.0340301596163095
4933424G06Rik	-0.0656201749871332	0.1339182636804432	False	False	2	2	0.9104477611940298	0.8169014084507042	0.661437908496732	0.7828358208955224	0.8448275862068966	0.9508196721311476	0.034149044346655
Rplp1	0.0423110683813092	0.0262411448270637	False	False	2	2	0.5226776618966772	0.6870525059665871	0.5270117113713638	0.6915713905876096	0.5649887302779865	0.7132936507936508	0.0342761066041865
Sqle	0.012698328656395	0.0583760683760683	False	False	2	2	0.8734402852049911	0.8877777777777778	0.9171830985915492	0.9255176122613604	0.8861386138613861	0.946153846153846	0.0355371985162317
Golph3l	0.0761047463175123	-0.0049153669894301	False	False	3	3	0.9238952536824876	0.9386503067484664	0.8164948453608247	0.7797164667393675	1.0	0.933734939759036	0.035594689664041
Slc22a16	0.0430561124476521	0.0282647399814324	False	False	2	2	0.9285201149425288	0.9219840162374732	0.934971098265896	0.9389432485322896	0.9715762273901808	0.9502487562189056	0.0356604262145422
Rpl17	0.0272904152667956	0.0440651737714848	False	False	2	2	0.0611814345991561	0.069813829787234	0.0874035989717223	0.0970149253731343	0.0884718498659517	0.1138790035587188	0.0356777945191402
Cep128	0.0554699537750384	0.0161290322580645	False	False	2	2	0.9445300462249616	0.9838709677419356	0.9947368421052633	0.9859084046300955	1.0	1.0	0.0357994930165515
Rpl32	0.0330916659240327	0.0388665419149217	False	False	2	3	0.7324771963514163	0.8414982649520311	0.7373209772535805	0.8694822888283379	0.7655688622754491	0.8803648068669528	0.0359791039194772
Pgam2	0.0258872524548092	0.0502009422201136	False	False	2	2	0.6336872156302971	0.6232886583081135	0.6307168955524758	0.6301452178267402	0.6595744680851063	0.6734896005282272	0.0380440973374614
Hadha	0.0303007584560983	0.0459707950243374	False	False	2	2	0.9426722145168748	0.9540292049756626	0.98932384341637	0.9974608548455354	0.972972972972973	1.0	0.0381357767402179
Gnaz	0.0441547898250044	0.0367833365369493	False	False	2	2	0.9232365145228216	0.895800933125972	0.9312567132116004	0.8699007717750827	0.967391304347826	0.9325842696629212	0.0404690631809768
Sntg1	0.0172131489477087	0.065483834628816	False	False	3	3	0.5026281208935611	0.5011828320378506	0.7034548944337812	0.7391061452513966	0.5198412698412699	0.5666666666666667	0.0413484917882623
Atp8b3	0.0435701563151755	0.0407582941829194	False	False	2	2	0.7109956879655037	0.7256027554535017	0.7502726281352236	0.7950575852337731	0.7545658442806793	0.7663610496364212	0.0421642252490475
Fam71d	0.0148321195018503	0.0704717710750193	False	False	3	3	0.6566265060240963	0.66	0.670749279538905	0.7201365187713311	0.6714586255259467	0.7304717710750194	0.0426519452884348
Slc22a21	0.0457827593156968	0.0408070313654045	False	False	3	3	0.542652614833963	0.546149490373726	0.5440391459074733	0.5350490196078431	0.5884353741496599	0.5869565217391305	0.0432948953405507
Atl3	0.0069337653778558	0.0810714447128301	False	False	2	3	0.9921875	0.9186046511627908	0.9417016806722688	0.9468345965225144	0.9991212653778558	0.9996760958756208	0.0440026050453429
Gm21992	-0.2034291010194625	0.2916086552964381	False	False	5	7	0.3765060240963855	0.134861932938856	0.5487421383647799	0.2348317366740358	0.173076923076923	0.4264705882352941	0.0440897771384878
Adam32	0.0177139494786392	0.0727333701912161	False	False	2	3	0.9494991652754592	0.8370139222275564	0.9689973614775724	0.8807760141093475	0.9672131147540984	0.9097472924187726	0.0452236598349277
Fam149b	0.0173414304993252	0.073396674584323	False	False	3	3	0.8736842105263158	0.8266033254156769	0.9242424242424242	0.896887159533074	0.8910256410256411	0.9	0.0453690525418241
Tsga10	0.0472442735466799	0.0458440692476764	False	False	3	3	0.8679856115107913	0.8937329700272479	0.913135593220339	0.9239130434782608	0.9152298850574712	0.9395770392749244	0.0465441713971782
Kansl1	-0.030143117356232	0.1236873042687927	False	False	4	7	0.6895238095238095	0.5491143317230274	0.3623188405797101	0.5289421157684631	0.6593806921675774	0.6728016359918201	0.0467720934562803
Sltm	-0.0362581325830842	0.1304755944931163	True	False	4	7	0.4439716312056737	0.4822695035460994	0.4245385450597176	0.5062791532113384	0.4077134986225895	0.6127450980392157	0.047108730955016
Golga4	-0.0124210325333511	0.1067945412918462	True	False	3	2	0.5390167772142022	0.1239746894773845	0.5351611552951026	0.0751204555409548	0.526595744680851	0.2307692307692307	0.0471867543792475
Cog4	0.0960502780737164	0.0028409090909091	False	False	3	3	0.8757807078417765	0.9646915584415584	0.984375	0.9741176470588236	0.971830985915493	0.9675324675324676	0.0494455935823128
Agtpbp1	0.0806506747517983	0.0186168283944707	False	False	4	4	0.8188202247191011	0.8420796890184645	0.8662790697674418	0.8809313292071912	0.8994708994708994	0.8606965174129353	0.0496337515731345
Eif5b	0.0579432184037723	0.042721545152382	False	False	4	3	0.2139014417904024	0.287467134092901	0.2248178849535292	0.2642501776830135	0.2718446601941747	0.330188679245283	0.0503323817780771
Ccdc63	0.0371283997469955	0.0648854961832061	False	False	3	3	0.956989247311828	0.9351145038167938	0.9876258389261744	0.985410094637224	0.9941176470588236	1.0	0.0510069479651008
Ankrd42	0.0986887508626639	0.0055572998430141	False	False	3	4	0.6155969634230504	0.7477760334903192	0.6226774654597428	0.7519635165948821	0.7142857142857143	0.7533333333333333	0.052123025352839
Pex13	0.0587861444933655	0.045621123607072	False	False	2	3	0.9321640817509784	0.4584772370486656	0.991198375084631	0.4973323848479459	0.990950226244344	0.5040983606557377	0.0522036340502187
Polr2l	-0.0116497299276755	0.1189153439153439	False	False	2	2	0.6555891238670695	0.6884920634920635	0.6231454005934718	0.7160161507402423	0.6439393939393939	0.8074074074074075	0.0536328069938342
Trim52	0.05	0.0590565707960305	False	False	2	2	0.95	0.9366515837104072	0.9799777530589544	0.9733044733044732	1.0	0.9957081545064378	0.0545282853980153
1700037C18Rik	0.0223872094971398	0.0914974882716818	False	False	2	2	0.0463847203274215	0.0698924731182795	0.0741905061301477	0.1302311055590256	0.0687719298245614	0.1613899613899614	0.0569423488844108
Hspa12a	0.112162301505465	0.0032412094216103	False	False	5	6	0.2724530831099195	0.2399406087602078	0.2468394437420986	0.1878666666666666	0.3846153846153846	0.2431818181818182	0.0577017554635377
Srsf11	0.0131318582478863	0.1025145067698258	False	False	4	2	0.8103975535168195	0.8974854932301741	0.8810572687224669	0.9739336492890996	0.8235294117647058	1.0	0.0578231825088561
Cox7a2	0.0595800117392282	0.0582358239604681	False	False	2	2	0.7488109917209794	0.856530082402077	0.7422257509593754	0.8642470772989007	0.8083910034602076	0.9147659063625452	0.0589079178498481
Rtf1	0.0551671732522796	0.0629282521272372	False	False	3	4	0.4376899696048632	0.423963133640553	0.5095785440613027	0.4939521800281293	0.4928571428571429	0.4868913857677902	0.0590477126897584
Cops5	0.0852586959060711	0.0342207638068086	False	False	2	2	0.9065108514190318	0.94987817612252	0.9194630872483222	0.95807353257364	0.9917695473251028	0.9840989399293286	0.0597397298564398
Nedd8	0.069002557544757	0.0533627131634412	False	False	2	2	0.7788235294117647	0.8289902280130294	0.7961165048543689	0.8285914998243765	0.8478260869565217	0.8823529411764706	0.0611826353540991
Slbp	0.0394939110146854	0.0843099104492504	False	False	5	5	0.8205807158509861	0.8042443064182194	0.966120218579235	0.9704510108864696	0.8600746268656716	0.8885542168674698	0.0619019107319679
Ephx4	0.0700592806216453	0.0538106178102528	False	False	2	2	0.9277777777777778	0.9381443298969072	0.9379666858127512	0.9471967696847337	0.9978370583994232	0.99195494770716	0.0619349492159491
Lims2	0.0912665562913906	0.0332401366884125	False	False	2	2	0.8774834437086093	0.8288288288288288	0.9901960784313726	0.984304932735426	0.96875	0.8620689655172413	0.0622533464899016
Ankrd36	-0.0845191113032574	0.2096039574095859	True	False	7	5	0.3958101594364108	0.5055123216601816	0.3339100346020761	0.6869108049311095	0.3112910481331534	0.7151162790697675	0.0625424230531642
Kpna7	0.0227686703096539	0.1023791863981286	False	False	2	2	0.0327868852459016	0.0387972841901066	0.0130631831511596	0.0121240024554941	0.0555555555555555	0.1411764705882353	0.0625739283538912
Tbata	0.0502078216512373	0.0752860153545085	False	False	2	2	0.9402985074626866	0.9041095890410958	0.8911495422177009	0.9033441208198488	0.990506329113924	0.9793956043956044	0.0627469185028729
Dnajc2	0.1258426966292134	0.000587974709033	False	False	5	4	0.6241573033707866	0.6696629213483146	0.6167168674698795	0.631578947368421	0.75	0.6702508960573477	0.0632153356691232
Ubl5	0.0134440954589485	0.1164908439490446	False	False	2	2	0.569377990430622	0.7038216560509554	0.6114570361145704	0.7219647822057461	0.5828220858895705	0.8203125	0.0649674697039965
Tnni3	0.0603335350925532	0.0720349527830275	False	False	3	4	0.0266570605187319	0.0098132320354542	0.0404141616566466	0.0242899850523168	0.0869905956112852	0.0818481848184818	0.0661842439377904
Dnajb6	0.0410241908134781	0.092159345583662	False	False	6	6	0.4830264420979143	0.4884261705950745	0.4452042515046741	0.4438950693586045	0.5240506329113924	0.5805855161787365	0.06659176819857
Cyhr1	0.0178704856787047	0.1223922433599852	False	False	2	4	0.8184931506849316	0.3327359617682198	0.6206896551724138	0.4769463340891912	0.8363636363636363	0.455128205128205	0.070131364519345
Tecpr2	0.0705039891744276	0.0706659646732117	False	False	3	2	0.0058750773036487	0.0026200873362445	0.0488527017024426	0.0622277535780958	0.0763790664780763	0.0732860520094562	0.0705849769238196
Fam227b	0.048838104461952	0.0941472500898663	False	False	3	3	0.8804548248309773	0.8213457076566125	0.9742857142857144	0.9696591853699086	0.9292929292929292	0.9154929577464788	0.0714926772759091
Ube4b	0.0914502164502164	0.0520697167755991	False	False	2	2	0.2121212121212121	0.2627450980392157	0.1338582677165354	0.1704918032786885	0.3035714285714285	0.3148148148148148	0.0717599666129077
Fyttd1	0.0682768427608494	0.0761455595072418	False	False	3	2	0.4783552815914822	0.8905211071594248	0.4841034336583298	0.9496799823438534	0.5466321243523317	0.9666666666666668	0.0722112011340456
Cox7c	0.0635063118760694	0.0829283538464247	False	False	2	2	0.0380979661987969	0.0610110400929692	0.0466450009558401	0.0796955451085739	0.1016042780748663	0.1439393939393939	0.073217332861247
Stpg4	0.050827829756008	0.0989487879940523	False	False	2	2	0.8694620253164557	0.8514644351464435	0.9545131485429992	0.9550160656908248	0.9202898550724636	0.950413223140496	0.0748883088750302
Rps24	0.030178681270217	0.1212760214582138	False	False	3	3	0.168212739641311	0.2175090252707581	0.1870120652945351	0.2753886010362694	0.1983914209115281	0.338785046728972	0.0757273513642154
Rrbp1	0.0942861032949078	0.0575548837049506	False	False	2	2	0.1774530271398747	0.2309066547565877	0.1819645732689211	0.2084623323013416	0.2717391304347826	0.2884615384615384	0.0759204934999292
Kcnmb4	0.0602576089129277	0.094827232351758	False	False	5	5	0.6673688502310411	0.6673678895994615	0.7485119047619048	0.7776769509981851	0.7276264591439688	0.7621951219512195	0.0775424206323429
Atp6v1f	0.0601114392553675	0.0955867264424264	False	False	2	2	0.0013691128148959	0.0022050716648291	0.0087879290333278	0.0175454142667257	0.0614805520702634	0.0977917981072555	0.0778490828488969
Fbxo34	0.0461697722567286	0.1140434192672998	False	False	3	3	0.9347826086956522	0.8768656716417911	0.9542372881355932	0.9347426470588236	0.9809523809523808	0.990909090909091	0.0801065957620142
Rcbtb2	0.1298611111111111	0.0306811458007031	False	False	4	4	0.8090277777777778	0.8545647558386411	0.7899090157154672	0.8501430615164521	0.9388888888888888	0.8852459016393442	0.0802711284559071
Ndufa6	0.0357427937915742	0.1331357617136211	False	False	2	2	0.0618181818181818	0.7848970251716247	0.0290697674418604	0.8301474604041508	0.0975609756097561	0.918032786885246	0.0844392777525977
Ubxn11	0.0334423984819218	0.1357112492600211	False	False	2	3	0.9539717891610988	0.8605414273995078	0.975100942126514	0.9476058292852186	0.9874141876430206	0.9962526766595288	0.0845768238709714
Fam220a	0.031080909322003	0.1393697896125444	False	False	3	2	0.927860696517413	0.841726618705036	0.9730004060089322	0.949337671392052	0.958941605839416	0.9810964083175804	0.0852253494672737
4930469K13Rik	-0.0597484276729559	0.2310277872958376	True	False	2	2	0.0597484276729559	0.0915528578654527	0.0168067226890756	0.5203094777562862	0.0	0.3225806451612903	0.0856396798114408
Topors	0.0245165745856353	0.1485571230420515	False	False	2	3	0.9754834254143646	0.5972055888223553	0.9962756052141528	0.6162131519274376	1.0	0.7457627118644068	0.0865368488138434
Galnt2l	0.0844723924928573	0.0894138408984278	False	False	51	48	0.4594708251727578	0.4335589711149301	0.4967714609556761	0.4819302943744782	0.5439432176656152	0.522972812013358	0.0869431166956425
Grk4	-0.0334202248860709	0.2098733817043676	False	False	5	4	0.4072066326530612	0.4992175273865414	0.3337236533957845	0.4485094850948509	0.3737864077669903	0.7090909090909091	0.0882265784091483
Hsp90b1	0.054126788103324	0.1233823150296469	False	False	6	6	0.7149789029535865	0.6099510183036865	0.7025341130604288	0.5497308934337999	0.7691056910569105	0.7333333333333334	0.0887545515664854
Adgb	0.1280286738351254	0.0529071369523284	False	False	2	2	0.0977777777777777	0.0523560209424083	0.6175213675213675	0.6337719298245614	0.2258064516129032	0.1052631578947368	0.0904679053937269
Edc3	0.1015235587322486	0.0863299663299663	False	False	3	3	0.5597667638483965	0.5336700336700336	0.6029411764705882	0.5579345088161209	0.6612903225806451	0.62	0.0939267625311074
Errfi1	0.1854288499025341	0.0065596542676338	False	False	3	3	0.2685185185185185	0.4838709677419355	0.4015151515151515	0.4319727891156462	0.4539473684210526	0.4904306220095694	0.095994252085084
Sclt1	0.1077741971141172	0.0843834242367249	False	False	2	3	0.8706624605678234	0.8899755501222494	0.9526662672258838	0.9430920012646222	0.9784366576819408	0.9743589743589745	0.0960788106754211
Usp16	0.1112113402061856	0.0841584158415841	False	False	3	2	0.8762886597938144	0.915841584158416	0.9435483870967742	0.9729119638826184	0.9875	1.0	0.0976848780238848
Sumo3	0.0945945945945946	0.101531862745098	False	False	2	2	0.0	0.0078431372549019	0.042079207920792	0.0310173697270471	0.0945945945945946	0.109375	0.0980632286698463
Csnk2a2	0.1306940672508889	0.0698150533676849	False	False	3	3	0.7593582887700535	0.7203947368421053	0.7664054848188051	0.7375867592098239	0.8900523560209425	0.7902097902097902	0.1002545603092869
Rhoa	0.0348094831442397	0.1692847503373819	False	False	2	2	0.0128095644748078	0.0061538461538461	0.0126582278481012	0.0463576158940397	0.0476190476190476	0.175438596491228	0.1020471167408108
